"Run_ID","US_ID","Condition","Question_ID","Question_Original","Source_File","Review_Status"
"US08_CT_R5","US08","CT","Q02","Can participants join or become eligible as active estimators after a voting round has started, and if so, should they be included in the current round’s completion count?","runs\US08_CT_R5\output.md","Check"
"US08_CT_R5","US08","CT","Q03","When the moderator closes voting with zero submitted estimates, should the system reveal an empty result, cancel the round, or show a distinct “no estimates submitted” state?","runs\US08_CT_R5\output.md","Check"
"US08_CT_R5","US08","CT","Q04","If a connected participant misses the realtime reveal event, should the system expose already revealed estimates when they refresh or reconnect?","runs\US08_CT_R5\output.md","Check"
"US08_CT_R5","US08","CT","Q05","Are revealed estimates visible to all participants including spectators, or only to active estimators and the moderator?","runs\US08_CT_R5\output.md","Check"
"US08_CT_R5","US08","CT","Q06","[NEEDS CLARIFICATION] If an active estimator disconnects after the round starts but before submitting, should they be removed from the required completion count immediately, only after a timeout, or only when the moderator closes voting?","runs\US08_CT_R5\output.md","Check"
"US08_CT_R5","US08","CT","Q07","[NEEDS CLARIFICATION] Can participants join or become eligible as active estimators after a voting round has started, and if so, should they be included in the current round’s completion count?","runs\US08_CT_R5\output.md","Check"
"US08_CT_R5","US08","CT","Q08","[NEEDS CLARIFICATION] When the moderator closes voting with zero submitted estimates, should the system reveal an empty result, cancel the round, or show a distinct “no estimates submitted” state?","runs\US08_CT_R5\output.md","Check"
"US08_CT_R5","US08","CT","Q09","[NEEDS CLARIFICATION] If a connected participant misses the realtime reveal event, should the system expose already revealed estimates when they refresh or reconnect?","runs\US08_CT_R5\output.md","Check"
"US08_CT_R5","US08","CT","Q10","[NEEDS CLARIFICATION] Are revealed estimates visible to all participants including spectators, or only to active estimators and the moderator?","runs\US08_CT_R5\output.md","Check"
"US19_C0_R1","US19","C0","Q01","When an available-place offer expires or is declined, should the system automatically offer the place to the next eligible waitlisted attendee?","runs\US19_C0_R1\output.md","Check"
"US19_C0_R1","US19","C0","Q02","While an attendee has a 24-hour offer pending, is the available place reserved exclusively for that attendee?","runs\US19_C0_R1\output.md","Check"
"US19_C0_R1","US19","C0","Q03","How should ties be resolved when two waitlist entries have the same successful entry timestamp?","runs\US19_C0_R1\output.md","Check"
"US19_C0_R1","US19","C0","Q04","What information must be stored for each waitlist entry beyond attendee, class, timestamp, and active status?","runs\US19_C0_R1\output.md","Check"
"US19_C0_R1","US19","C0","Q05","What notification channel is required for available-place offers?","runs\US19_C0_R1\output.md","Check"
"US19_C0_R1","US19","C0","Q06","[NEEDS CLARIFICATION] When an available-place offer expires or is declined, should the system automatically offer the place to the next eligible waitlisted attendee?","runs\US19_C0_R1\output.md","Check"
"US19_C0_R1","US19","C0","Q07","[NEEDS CLARIFICATION] While an attendee has a 24-hour offer pending, is the available place reserved exclusively for that attendee?","runs\US19_C0_R1\output.md","Check"
"US19_C0_R1","US19","C0","Q08","[NEEDS CLARIFICATION] How should ties be resolved when two waitlist entries have the same successful entry timestamp?","runs\US19_C0_R1\output.md","Check"
"US19_C0_R1","US19","C0","Q09","[NEEDS CLARIFICATION] What information must be stored for each waitlist entry beyond attendee, class, timestamp, and active status?","runs\US19_C0_R1\output.md","Check"
"US19_C0_R1","US19","C0","Q10","[NEEDS CLARIFICATION] What notification channel is required for available-place offers?","runs\US19_C0_R1\output.md","Check"
"US19_C0_R2","US19","C0","Q01","What criteria make an attendee “eligible” to join or remain on a training waitlist?","runs\US19_C0_R2\output.md","Check"
"US19_C0_R2","US19","C0","Q02","If multiple attendees join at the same timestamp, what tie-breaker determines waitlist order?","runs\US19_C0_R2\output.md","Check"
"US19_C0_R2","US19","C0","Q03","When a 24-hour offer expires or is declined, should the system automatically offer the place to the next eligible attendee?","runs\US19_C0_R2\output.md","Check"
"US19_C0_R2","US19","C0","Q04","What notification channel must be used for available-place offers?","runs\US19_C0_R2\output.md","Check"
"US19_C0_R2","US19","C0","Q05","What information must be recorded when a coordinator removes a waitlist entry?","runs\US19_C0_R2\output.md","Check"
"US19_C0_R2","US19","C0","Q06","[NEEDS CLARIFICATION] What criteria make an attendee “eligible” to join or remain on a training waitlist?","runs\US19_C0_R2\output.md","Check"
"US19_C0_R2","US19","C0","Q07","[NEEDS CLARIFICATION] If multiple attendees join at the same timestamp, what tie-breaker determines waitlist order?","runs\US19_C0_R2\output.md","Check"
"US19_C0_R2","US19","C0","Q08","[NEEDS CLARIFICATION] When a 24-hour offer expires or is declined, should the system automatically offer the place to the next eligible attendee?","runs\US19_C0_R2\output.md","Check"
"US19_C0_R2","US19","C0","Q09","[NEEDS CLARIFICATION] What notification channel must be used for available-place offers?","runs\US19_C0_R2\output.md","Check"
"US19_C0_R2","US19","C0","Q10","[NEEDS CLARIFICATION] What information must be recorded when a coordinator removes a waitlist entry?","runs\US19_C0_R2\output.md","Check"
"US19_C0_R3","US19","C0","Q01","When an available-place offer expires or is declined, should the system automatically notify the next eligible attendee on the waitlist, or should coordinator action be required?","runs\US19_C0_R3\output.md","Check"
"US19_C0_R3","US19","C0","Q02","If the earliest waitlist entry is no longer eligible when a place becomes available, should the system skip that entry and offer the place to the next eligible attendee, block the offer until coordinator removal, or mark the entry inactive automatically?","runs\US19_C0_R3\output.md","Check"
"US19_C0_R3","US19","C0","Q03","How should waitlist ordering be resolved when two successful joins have the same timestamp? Answer in <=5 words.","runs\US19_C0_R3\output.md","Check"
"US19_C0_R3","US19","C0","Q04","What lifecycle statuses must a waitlist entry support beyond active and removed, if any? Answer in <=5 words.","runs\US19_C0_R3\output.md","Check"
"US19_C0_R3","US19","C0","Q05","What lifecycle statuses must an available-place offer support beyond notified, accepted, and expired, if any? Answer in <=5 words.","runs\US19_C0_R3\output.md","Check"
"US19_C0_R3","US19","C0","Q06","[NEEDS CLARIFICATION] When an available-place offer expires or is declined, should the system automatically notify the next eligible attendee on the waitlist, or should coordinator action be required?","runs\US19_C0_R3\output.md","Check"
"US19_C0_R3","US19","C0","Q07","[NEEDS CLARIFICATION] If the earliest waitlist entry is no longer eligible when a place becomes available, should the system skip that entry and offer the place to the next eligible attendee, block the offer until coordinator removal, or mark the entry inactive automatically?","runs\US19_C0_R3\output.md","Check"
"US19_C0_R4","US19","C0","Q01","When a place becomes available, should the system skip over ineligible waitlist entries automatically?","runs\US19_C0_R4\output.md","Check"
"US19_C0_R4","US19","C0","Q02","What should happen after a waitlist offer expires or is declined?","runs\US19_C0_R4\output.md","Check"
"US19_C0_R4","US19","C0","Q03","How should ties be resolved when two attendees join at the same timestamp?","runs\US19_C0_R4\output.md","Check"
"US19_C0_R4","US19","C0","Q04","What active statuses must a waitlist entry support?","runs\US19_C0_R4\output.md","Check"
"US19_C0_R4","US19","C0","Q05","What information must be recorded for coordinator removals?","runs\US19_C0_R4\output.md","Check"
"US19_C0_R4","US19","C0","Q06","[NEEDS CLARIFICATION] When a place becomes available, should the system skip over ineligible waitlist entries automatically?","runs\US19_C0_R4\output.md","Check"
"US19_C0_R4","US19","C0","Q07","[NEEDS CLARIFICATION] What should happen after a waitlist offer expires or is declined?","runs\US19_C0_R4\output.md","Check"
"US19_C0_R4","US19","C0","Q08","[NEEDS CLARIFICATION] How should ties be resolved when two attendees join at the same timestamp?","runs\US19_C0_R4\output.md","Check"
"US19_C0_R4","US19","C0","Q09","[NEEDS CLARIFICATION] What active statuses must a waitlist entry support?","runs\US19_C0_R4\output.md","Check"
"US19_C0_R4","US19","C0","Q10","[NEEDS CLARIFICATION] What information must be recorded for coordinator removals?","runs\US19_C0_R4\output.md","Check"
"US19_C0_R5","US19","C0","Q01","When an available-place offer expires or is declined, should the system automatically offer the place to the next eligible attendee on the waitlist?","runs\US19_C0_R5\output.md","Check"
"US19_C0_R5","US19","C0","Q02","What tie-breaker should determine waitlist order when two successful entries have the same timestamp?","runs\US19_C0_R5\output.md","Check"
"US19_C0_R5","US19","C0","Q03","What makes an attendee “eligible” for joining or receiving a waitlist offer?","runs\US19_C0_R5\output.md","Check"
"US19_C0_R5","US19","C0","Q04","What statuses should a waitlist entry have across its lifecycle, such as active, offered, accepted, expired, removed, or enrolled?","runs\US19_C0_R5\output.md","Check"
"US19_C0_R5","US19","C0","Q05","What information must be recorded for auditability when a coordinator removes a waitlist entry?","runs\US19_C0_R5\output.md","Check"
"US19_C0_R5","US19","C0","Q06","[NEEDS CLARIFICATION] When an available-place offer expires or is declined, should the system automatically offer the place to the next eligible attendee on the waitlist?","runs\US19_C0_R5\output.md","Check"
"US19_C0_R5","US19","C0","Q07","[NEEDS CLARIFICATION] What tie-breaker should determine waitlist order when two successful entries have the same timestamp?","runs\US19_C0_R5\output.md","Check"
"US19_C0_R5","US19","C0","Q08","[NEEDS CLARIFICATION] What makes an attendee “eligible” for joining or receiving a waitlist offer?","runs\US19_C0_R5\output.md","Check"
"US19_C0_R5","US19","C0","Q09","[NEEDS CLARIFICATION] What statuses should a waitlist entry have across its lifecycle, such as active, offered, accepted, expired, removed, or enrolled?","runs\US19_C0_R5\output.md","Check"
"US19_C0_R5","US19","C0","Q10","[NEEDS CLARIFICATION] What information must be recorded for auditability when a coordinator removes a waitlist entry?","runs\US19_C0_R5\output.md","Check"
"US19_CD_R1","US19","CD","Q01","When the first eligible attendee’s 24-hour offer expires, should the system automatically offer the place to the next eligible attendee?","runs\US19_CD_R1\output.md","Check"
"US19_CD_R1","US19","CD","Q02","If two attendees successfully join at the same timestamp, what tie-breaker determines waitlist order?","runs\US19_CD_R1\output.md","Check"
"US19_CD_R1","US19","CD","Q03","What status lifecycle should a waitlist entry support beyond “active” and “removed”?","runs\US19_CD_R1\output.md","Check"
"US19_CD_R1","US19","CD","Q04","What information must be recorded for an available-place offer notification?","runs\US19_CD_R1\output.md","Check"
"US19_CD_R1","US19","CD","Q05","What should happen if the first waitlisted attendee becomes ineligible before a place becomes available?","runs\US19_CD_R1\output.md","Check"
"US19_CD_R1","US19","CD","Q06","[NEEDS CLARIFICATION] When the first eligible attendee’s 24-hour offer expires, should the system automatically offer the place to the next eligible attendee?","runs\US19_CD_R1\output.md","Check"
"US19_CD_R1","US19","CD","Q07","[NEEDS CLARIFICATION] If two attendees successfully join at the same timestamp, what tie-breaker determines waitlist order?","runs\US19_CD_R1\output.md","Check"
"US19_CD_R1","US19","CD","Q08","[NEEDS CLARIFICATION] What status lifecycle should a waitlist entry support beyond “active” and “removed”?","runs\US19_CD_R1\output.md","Check"
"US19_CD_R1","US19","CD","Q09","[NEEDS CLARIFICATION] What information must be recorded for an available-place offer notification?","runs\US19_CD_R1\output.md","Check"
"US19_CD_R1","US19","CD","Q10","[NEEDS CLARIFICATION] What should happen if the first waitlisted attendee becomes ineligible before a place becomes available?","runs\US19_CD_R1\output.md","Check"
"US19_CD_R2","US19","CD","Q01","When the first eligible attendee’s 24-hour offer expires, what happens next? Answer in <=5 words.","runs\US19_CD_R2\output.md","Check"
"US19_CD_R2","US19","CD","Q02","If two attendees successfully join at the same timestamp, what tie-breaker determines waitlist order? Answer in <=5 words.","runs\US19_CD_R2\output.md","Check"
"US19_CD_R2","US19","CD","Q03","What notification channel is required for available-place offers? Answer in <=5 words.","runs\US19_CD_R2\output.md","Check"
"US19_CD_R2","US19","CD","Q04","After an attendee accepts an offer within 24 hours, should enrollment be automatic or require coordinator approval? Answer: `automatic` or `coordinator approval`.","runs\US19_CD_R2\output.md","Check"
"US19_CD_R2","US19","CD","Q05","What minimum information must be recorded for coordinator removals besides the reason? Answer in <=5 words.","runs\US19_CD_R2\output.md","Check"
"US19_CD_R3","US19","CD","Q01","When an available-place offer expires after 24 hours, should the system automatically notify the next eligible attendee on the waitlist?","runs\US19_CD_R3\output.md","Check"
"US19_CD_R3","US19","CD","Q02","If the first waitlisted attendee is ineligible when a place becomes available, should the system skip them automatically or require coordinator removal first?","runs\US19_CD_R3\output.md","Check"
"US19_CD_R3","US19","CD","Q03","What should happen if a notified attendee accepts within 24 hours but the place is no longer available?","runs\US19_CD_R3\output.md","Check"
"US19_CD_R3","US19","CD","Q04","What statuses must a waitlist entry support? Answer in <=5 words.","runs\US19_CD_R3\output.md","Check"
"US19_CD_R3","US19","CD","Q05","What statuses must an available-place offer support? Answer in <=5 words.","runs\US19_CD_R3\output.md","Check"
"US19_CD_R3","US19","CD","Q06","[NEEDS CLARIFICATION] When an available-place offer expires after 24 hours, should the system automatically notify the next eligible attendee on the waitlist?","runs\US19_CD_R3\output.md","Check"
"US19_CD_R3","US19","CD","Q07","[NEEDS CLARIFICATION] If the first waitlisted attendee is ineligible when a place becomes available, should the system skip them automatically or require coordinator removal first?","runs\US19_CD_R3\output.md","Check"
"US19_CD_R3","US19","CD","Q08","[NEEDS CLARIFICATION] What should happen if a notified attendee accepts within 24 hours but the place is no longer available?","runs\US19_CD_R3\output.md","Check"
"US19_CD_R4","US19","CD","Q01","When a notified attendee does not accept within 24 hours, should the system automatically offer the place to the next eligible waitlisted attendee?","runs\US19_CD_R4\output.md","Check"
"US19_CD_R4","US19","CD","Q02","If the first waitlisted attendee is no longer eligible when a place becomes available, should the system skip them, remove them, or require coordinator action?","runs\US19_CD_R4\output.md","Check"
"US19_CD_R4","US19","CD","Q03","Can more than one available-place offer be active for the same class at the same time when multiple places become available?","runs\US19_CD_R4\output.md","Check"
"US19_CD_R4","US19","CD","Q04","What notification channel is required for available-place offers: email, in-app, both, or unspecified?","runs\US19_CD_R4\output.md","Check"
"US19_CD_R4","US19","CD","Q05","What statuses must a waitlist entry support, such as active, offered, expired, accepted, removed?","runs\US19_CD_R4\output.md","Check"
"US19_CD_R4","US19","CD","Q06","[NEEDS CLARIFICATION] When a notified attendee does not accept within 24 hours, should the system automatically offer the place to the next eligible waitlisted attendee?","runs\US19_CD_R4\output.md","Check"
"US19_CD_R4","US19","CD","Q07","[NEEDS CLARIFICATION] If the first waitlisted attendee is no longer eligible when a place becomes available, should the system skip them, remove them, or require coordinator action?","runs\US19_CD_R4\output.md","Check"
"US19_CD_R4","US19","CD","Q08","[NEEDS CLARIFICATION] Can more than one available-place offer be active for the same class at the same time when multiple places become available?","runs\US19_CD_R4\output.md","Check"
"US19_CD_R4","US19","CD","Q09","[NEEDS CLARIFICATION] What notification channel is required for available-place offers: email, in-app, both, or unspecified?","runs\US19_CD_R4\output.md","Check"
"US19_CD_R4","US19","CD","Q10","[NEEDS CLARIFICATION] What statuses must a waitlist entry support, such as active, offered, expired, accepted, removed?","runs\US19_CD_R4\output.md","Check"
"US19_CD_R5","US19","CD","Q01","When an offered place expires or is declined, should the system immediately offer the place to the next eligible waitlist attendee?","runs\US19_CD_R5\output.md","Check"
"US19_CD_R5","US19","CD","Q02","How should ties be resolved when two successful waitlist entries have the same timestamp? Answer in <=5 words.","runs\US19_CD_R5\output.md","Check"
"US19_CD_R5","US19","CD","Q03","What happens to an active waitlist entry when the attendee becomes ineligible after joining but before an offer is made?","runs\US19_CD_R5\output.md","Check"
"US19_CD_R5","US19","CD","Q04","What statuses must a waitlist entry support? Answer in <=5 words.","runs\US19_CD_R5\output.md","Check"
"US19_CD_R5","US19","CD","Q05","What statuses must an available-place offer support? Answer in <=5 words.","runs\US19_CD_R5\output.md","Check"
"US19_CD_R5","US19","CD","Q06","[NEEDS CLARIFICATION] When an offered place expires or is declined, should the system immediately offer the place to the next eligible waitlist attendee?","runs\US19_CD_R5\output.md","Check"
"US19_CD_R5","US19","CD","Q07","[NEEDS CLARIFICATION] What happens to an active waitlist entry when the attendee becomes ineligible after joining but before an offer is made?","runs\US19_CD_R5\output.md","Check"
"US19_CL_R1","US19","CL","Q01","When an available-place offer expires or is declined, what should happen next? Options: A) Offer the place to the next eligible attendee automatically; B) Coordinator manually decides next action; C) Place remains available for normal registration.","runs\US19_CL_R1\output.md","Check"
"US19_CL_R1","US19","CL","Q02","How should simultaneous successful waitlist joins with identical timestamps be ordered? Answer in <=5 words.","runs\US19_CL_R1\output.md","Check"
"US19_CL_R1","US19","CL","Q03","What statuses must a waitlist entry support? Options: A) Active, offered, accepted, expired, removed; B) Active and removed only; C) Active, offered, expired, removed.","runs\US19_CL_R1\output.md","Check"
"US19_CL_R1","US19","CL","Q04","If an attendee accepts an offer within 24 hours but no place is still available, what should occur? Options: A) Reject enrollment and keep waitlist entry active; B) Enroll anyway by increasing capacity; C) Coordinator resolves manually.","runs\US19_CL_R1\output.md","Check"
"US19_CL_R1","US19","CL","Q05","What information must be recorded for coordinator removals besides the reason? Options: A) Coordinator, timestamp, reason; B) Reason only; C) Coordinator, timestamp, reason, prior position.","runs\US19_CL_R1\output.md","Check"
"US19_CL_R2","US19","CL","Q01","When two attendees join at the same timestamp, what deterministic tie-breaker should define waitlist order?","runs\US19_CL_R2\output.md","Check"
"US19_CL_R2","US19","CL","Q02","If the first waitlisted attendee is ineligible when a place becomes available, should the system skip them automatically or require coordinator removal first?","runs\US19_CL_R2\output.md","Check"
"US19_CL_R2","US19","CL","Q03","When an offer expires or is declined, should the system automatically offer the place to the next eligible attendee?","runs\US19_CL_R2\output.md","Check"
"US19_CL_R2","US19","CL","Q04","During the 24-hour offer window, is the available place reserved for the notified attendee?","runs\US19_CL_R2\output.md","Check"
"US19_CL_R2","US19","CL","Q05","What information must be recorded for coordinator removals beyond the reason, if any?","runs\US19_CL_R2\output.md","Check"
"US19_CL_R2","US19","CL","Q06","[NEEDS CLARIFICATION] When two attendees join at the same timestamp, what deterministic tie-breaker should define waitlist order?","runs\US19_CL_R2\output.md","Check"
"US19_CL_R2","US19","CL","Q07","[NEEDS CLARIFICATION] If the first waitlisted attendee is ineligible when a place becomes available, should the system skip them automatically or require coordinator removal first?","runs\US19_CL_R2\output.md","Check"
"US19_CL_R2","US19","CL","Q08","[NEEDS CLARIFICATION] When an offer expires or is declined, should the system automatically offer the place to the next eligible attendee?","runs\US19_CL_R2\output.md","Check"
"US19_CL_R2","US19","CL","Q09","[NEEDS CLARIFICATION] During the 24-hour offer window, is the available place reserved for the notified attendee?","runs\US19_CL_R2\output.md","Check"
"US19_CL_R2","US19","CL","Q10","[NEEDS CLARIFICATION] What information must be recorded for coordinator removals beyond the reason, if any?","runs\US19_CL_R2\output.md","Check"
"US19_CL_R3","US19","CL","Q01","Is the available-place offer workflow in scope for this feature, or should the feature stop at joining the waitlist?","runs\US19_CL_R3\output.md","Check"
"US19_CL_R3","US19","CL","Q02","When a waitlist offer expires or is declined, should the system automatically offer the place to the next eligible attendee?","runs\US19_CL_R3\output.md","Check"
"US19_CL_R3","US19","CL","Q03","If the first attendee on the waitlist is no longer eligible when a place becomes available, should the system skip them automatically or require coordinator removal first?","runs\US19_CL_R3\output.md","Check"
"US19_CL_R3","US19","CL","Q04","How should ordering be resolved when two successful waitlist entries have the same timestamp?","runs\US19_CL_R3\output.md","Check"
"US19_CL_R3","US19","CL","Q05","Is coordinator removal of duplicate or ineligible waitlist entries part of this feature’s required scope?","runs\US19_CL_R3\output.md","Check"
"US19_CL_R3","US19","CL","Q06","[NEEDS CLARIFICATION] Is the available-place offer workflow in scope for this feature, or should the feature stop at joining the waitlist?","runs\US19_CL_R3\output.md","Check"
"US19_CL_R3","US19","CL","Q07","[NEEDS CLARIFICATION] When a waitlist offer expires or is declined, should the system automatically offer the place to the next eligible attendee?","runs\US19_CL_R3\output.md","Check"
"US19_CL_R3","US19","CL","Q08","[NEEDS CLARIFICATION] If the first attendee on the waitlist is no longer eligible when a place becomes available, should the system skip them automatically or require coordinator removal first?","runs\US19_CL_R3\output.md","Check"
"US19_CL_R3","US19","CL","Q09","[NEEDS CLARIFICATION] How should ordering be resolved when two successful waitlist entries have the same timestamp?","runs\US19_CL_R3\output.md","Check"
"US19_CL_R3","US19","CL","Q10","[NEEDS CLARIFICATION] Is coordinator removal of duplicate or ineligible waitlist entries part of this feature’s required scope?","runs\US19_CL_R3\output.md","Check"
"US19_CL_R4","US19","CL","Q01","When a place becomes available, should the system only notify the first eligible waitlisted attendee, reserve the place for them, or immediately move them into enrollment pending acceptance? Options: Notify only / Reserve pending acceptance / Enroll pending confirmation","runs\US19_CL_R4\output.md","Check"
"US19_CL_R4","US19","CL","Q02","What should happen when the first waitlisted attendee is no longer eligible when a place becomes available? Options: Skip to next eligible / Block until coordinator review / Remove automatically","runs\US19_CL_R4\output.md","Check"
"US19_CL_R4","US19","CL","Q03","Should waitlist entries be unique per attendee and class? Options: Yes / No / Coordinator decides","runs\US19_CL_R4\output.md","Check"
"US19_CL_R4","US19","CL","Q04","Who is allowed to remove waitlist entries? Options: Coordinator only / Attendee and coordinator / System automatically / Not supported","runs\US19_CL_R4\output.md","Check"
"US19_CL_R4","US19","CL","Q05","Does a waitlist offer expire after a defined response window? Answer in <=5 words.","runs\US19_CL_R4\output.md","Check"
"US19_CL_R5","US19","CL","Q01","When two attendees successfully join at the same timestamp, how should waitlist order be determined? Answer in <=5 words.","runs\US19_CL_R5\output.md","Check"
"US19_CL_R5","US19","CL","Q02","If the first notified attendee’s 24-hour offer expires or is declined, should the system automatically offer the place to the next eligible attendee? Answer: Yes/No.","runs\US19_CL_R5\output.md","Check"
"US19_CL_R5","US19","CL","Q03","What notification channel is required for available-place offers? Answer in <=5 words.","runs\US19_CL_R5\output.md","Check"
"US19_CL_R5","US19","CL","Q04","What specific eligibility conditions must be checked before adding an attendee to the waitlist? Answer in <=5 words.","runs\US19_CL_R5\output.md","Check"
"US19_CL_R5","US19","CL","Q05","After an attendee accepts an offer within 24 hours, is enrollment automatic or does a coordinator/system step still need to confirm it? Answer: Automatic/Requires confirmation.","runs\US19_CL_R5\output.md","Check"
"US19_CO_R1","US19","CO","Q01","What defines an attendee as “eligible” for a training class? Answer in <=5 words.","runs\US19_CO_R1\output.md","Check"
"US19_CO_R1","US19","CO","Q02","If a waitlist offer expires after 24 hours, should the system automatically offer the place to the next eligible attendee?","runs\US19_CO_R1\output.md","Check"
"US19_CO_R1","US19","CO","Q03","How should ties be resolved when two attendees join at the same successful-entry timestamp?","runs\US19_CO_R1\output.md","Check"
"US19_CO_R1","US19","CO","Q04","What notification channel is required for available-place offers?","runs\US19_CO_R1\output.md","Check"
"US19_CO_R1","US19","CO","Q05","Are coordinator removals part of this feature scope, given the user story only covers attendees joining the waitlist?","runs\US19_CO_R1\output.md","Check"
"US19_CO_R1","US19","CO","Q06","[NEEDS CLARIFICATION] If a waitlist offer expires after 24 hours, should the system automatically offer the place to the next eligible attendee?","runs\US19_CO_R1\output.md","Check"
"US19_CO_R1","US19","CO","Q07","[NEEDS CLARIFICATION] How should ties be resolved when two attendees join at the same successful-entry timestamp?","runs\US19_CO_R1\output.md","Check"
"US19_CO_R1","US19","CO","Q08","[NEEDS CLARIFICATION] What notification channel is required for available-place offers?","runs\US19_CO_R1\output.md","Check"
"US19_CO_R1","US19","CO","Q09","[NEEDS CLARIFICATION] Are coordinator removals part of this feature scope, given the user story only covers attendees joining the waitlist?","runs\US19_CO_R1\output.md","Check"
"US19_CO_R2","US19","CO","Q01","When the first waitlisted attendee is ineligible when a place becomes available, should the system skip to the next eligible attendee, require coordinator removal first, or stop until resolved?","runs\US19_CO_R2\output.md","Check"
"US19_CO_R2","US19","CO","Q02","After an offer expires or is declined, should the attendee remain on the waitlist, be removed, or move to the end?","runs\US19_CO_R2\output.md","Check"
"US19_CO_R2","US19","CO","Q03","What event should trigger notification: any increase in available places, coordinator action, cancellation of an enrolled attendee, or all of these?","runs\US19_CO_R2\output.md","Check"
"US19_CO_R2","US19","CO","Q04","How should ties be resolved when two successful waitlist entries have the same timestamp?","runs\US19_CO_R2\output.md","Check"
"US19_CO_R2","US19","CO","Q05","What notification channel is required for available-place offers? Answer in <=5 words.","runs\US19_CO_R2\output.md","Check"
"US19_CO_R2","US19","CO","Q06","[NEEDS CLARIFICATION] When the first waitlisted attendee is ineligible when a place becomes available, should the system skip to the next eligible attendee, require coordinator removal first, or stop until resolved?","runs\US19_CO_R2\output.md","Check"
"US19_CO_R2","US19","CO","Q07","[NEEDS CLARIFICATION] After an offer expires or is declined, should the attendee remain on the waitlist, be removed, or move to the end?","runs\US19_CO_R2\output.md","Check"
"US19_CO_R2","US19","CO","Q08","[NEEDS CLARIFICATION] What event should trigger notification: any increase in available places, coordinator action, cancellation of an enrolled attendee, or all of these?","runs\US19_CO_R2\output.md","Check"
"US19_CO_R2","US19","CO","Q09","[NEEDS CLARIFICATION] How should ties be resolved when two successful waitlist entries have the same timestamp?","runs\US19_CO_R2\output.md","Check"
"US19_CO_R3","US19","CO","Q01","When an available-place offer expires after 24 hours, should the system automatically offer the place to the next eligible attendee, or require coordinator action?","runs\US19_CO_R3\output.md","Check"
"US19_CO_R3","US19","CO","Q02","If two attendees join at the same timestamp, what tie-breaker determines waitlist order?","runs\US19_CO_R3\output.md","Check"
"US19_CO_R3","US19","CO","Q03","What happens when the first waitlisted attendee is no longer eligible when a place becomes available: skip them automatically, block the offer, or require coordinator removal first?","runs\US19_CO_R3\output.md","Check"
"US19_CO_R3","US19","CO","Q04","What notification channel is required for available-place offers?","runs\US19_CO_R3\output.md","Check"
"US19_CO_R3","US19","CO","Q05","Can an attendee cancel or leave their own waitlist entry, or only coordinators can remove entries?","runs\US19_CO_R3\output.md","Check"
"US19_CO_R3","US19","CO","Q06","[NEEDS CLARIFICATION] When an available-place offer expires after 24 hours, should the system automatically offer the place to the next eligible attendee, or require coordinator action?","runs\US19_CO_R3\output.md","Check"
"US19_CO_R3","US19","CO","Q07","[NEEDS CLARIFICATION] If two attendees join at the same timestamp, what tie-breaker determines waitlist order?","runs\US19_CO_R3\output.md","Check"
"US19_CO_R3","US19","CO","Q08","[NEEDS CLARIFICATION] What happens when the first waitlisted attendee is no longer eligible when a place becomes available: skip them automatically, block the offer, or require coordinator removal first?","runs\US19_CO_R3\output.md","Check"
"US19_CO_R3","US19","CO","Q09","[NEEDS CLARIFICATION] What notification channel is required for available-place offers?","runs\US19_CO_R3\output.md","Check"
"US19_CO_R3","US19","CO","Q10","[NEEDS CLARIFICATION] Can an attendee cancel or leave their own waitlist entry, or only coordinators can remove entries?","runs\US19_CO_R3\output.md","Check"
"US19_CO_R4","US19","CO","Q01","What should happen if the notified first attendee does not accept within 24 hours?","runs\US19_CO_R4\output.md","Check"
"US19_CO_R4","US19","CO","Q02","When the first waitlisted attendee is no longer eligible, should the system skip to the next eligible attendee automatically?","runs\US19_CO_R4\output.md","Check"
"US19_CO_R4","US19","CO","Q03","What determines attendee eligibility for joining or remaining on a training waitlist?","runs\US19_CO_R4\output.md","Check"
"US19_CO_R4","US19","CO","Q04","Are coordinators allowed to remove waitlist entries, or is removal out of scope for this feature?","runs\US19_CO_R4\output.md","Check"
"US19_CO_R4","US19","CO","Q05","How should ties be resolved when two attendees join at the same timestamp?","runs\US19_CO_R4\output.md","Check"
"US19_CO_R4","US19","CO","Q06","[NEEDS CLARIFICATION] What should happen if the notified first attendee does not accept within 24 hours?","runs\US19_CO_R4\output.md","Check"
"US19_CO_R4","US19","CO","Q07","[NEEDS CLARIFICATION] When the first waitlisted attendee is no longer eligible, should the system skip to the next eligible attendee automatically?","runs\US19_CO_R4\output.md","Check"
"US19_CO_R4","US19","CO","Q08","[NEEDS CLARIFICATION] What determines attendee eligibility for joining or remaining on a training waitlist?","runs\US19_CO_R4\output.md","Check"
"US19_CO_R4","US19","CO","Q09","[NEEDS CLARIFICATION] Are coordinators allowed to remove waitlist entries, or is removal out of scope for this feature?","runs\US19_CO_R4\output.md","Check"
"US19_CO_R4","US19","CO","Q10","[NEEDS CLARIFICATION] How should ties be resolved when two attendees join at the same timestamp?","runs\US19_CO_R4\output.md","Check"
"US19_CO_R5","US19","CO","Q01","How is attendee eligibility determined and rechecked before waitlist entry or offer: by existing training eligibility rules only, coordinator review, or another source?","runs\US19_CO_R5\output.md","Check"
